ds,timestamp,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW,BIOMASS,INTEM,y
2021-01-05 21:00:00,2021-01-05 21:00:00,18932,0,2199,5884,6147,194,371,0,159,1614,0,0,0,2255,582,38337
2021-01-05 21:30:00,2021-01-05 21:30:00,17437,0,2010,5889,5968,184,364,0,152,1600,0,0,0,2264,580,36448
2021-01-05 22:00:00,2021-01-05 22:00:00,16336,0,1776,5889,6042,0,349,1,154,1184,0,0,0,2260,404,34395
2021-01-05 22:30:00,2021-01-05 22:30:00,15201,0,1538,5889,5901,0,349,0,153,1176,0,0,0,2043,406,32656
2021-01-05 23:00:00,2021-01-05 23:00:00,14235,0,1540,5887,5785,0,338,0,153,1044,0,0,0,1813,720,31515
2021-01-05 23:30:00,2021-01-05 23:30:00,13793,0,1537,5885,5838,0,338,0,156,1052,0,0,0,1818,724,31141
2021-01-06 00:00:00,2021-01-06 00:00:00,13467,0,1538,5884,5792,0,305,0,153,1472,0,0,0,1813,832,31256
2021-01-06 00:30:00,2021-01-06 00:30:00,13931,0,1546,5878,5856,0,305,0,154,1490,0,0,0,1603,832,31595
2021-01-06 01:00:00,2021-01-06 01:00:00,13033,0,1696,5881,5770,0,306,0,155,1934,0,0,0,1453,950,31178
2021-01-06 01:30:00,2021-01-06 01:30:00,12512,0,1733,5882,5817,0,306,0,151,1942,0,0,0,1452,952,30747
2021-01-06 02:00:00,2021-01-06 02:00:00,12063,0,1745,5884,5937,0,306,0,153,1910,0,0,0,1447,830,30275
2021-01-06 02:30:00,2021-01-06 02:30:00,11640,0,1746,5880,5955,0,307,0,153,1908,0,0,0,1451,830,29870
2021-01-06 03:00:00,2021-01-06 03:00:00,11862,0,1792,5881,5922,0,307,0,154,1668,0,0,0,1454,762,29802
2021-01-06 03:30:00,2021-01-06 03:30:00,11570,0,1771,5885,5820,0,306,0,150,1664,0,0,0,1455,762,29383
2021-01-06 04:00:00,2021-01-06 04:00:00,11813,0,1746,5885,5644,0,307,0,151,1418,0,0,0,1455,832,29251
2021-01-06 04:30:00,2021-01-06 04:30:00,11834,0,1767,5882,5666,0,320,0,159,1386,0,0,0,1455,834,29303
2021-01-06 05:00:00,2021-01-06 05:00:00,12775,0,1855,5882,5596,0,322,0,157,622,0,0,0,1604,862,29675
2021-01-06 05:30:00,2021-01-06 05:30:00,13538,0,1951,5883,5361,0,341,0,156,592,0,0,0,1800,846,30468
2021-01-06 06:00:00,2021-01-06 06:00:00,15340,0,2405,5889,5383,0,353,0,155,410,52,0,0,1898,262,32147
2021-01-06 06:30:00,2021-01-06 06:30:00,16897,0,2765,5883,5243,0,387,140,161,478,0,0,0,1986,246,34186
2021-01-06 07:00:00,2021-01-06 07:00:00,18163,0,2529,5887,5070,0,470,289,157,1632,32,0,0,2338,54,36621
2021-01-06 07:30:00,2021-01-06 07:30:00,19545,0,2568,5883,5155,30,509,294,158,1700,14,0,0,2731,74,38661
2021-01-06 08:00:00,2021-01-06 08:00:00,20628,0,2924,5885,4775,200,530,343,178,1570,0,0,0,2799,748,40580
2021-01-06 08:30:00,2021-01-06 08:30:00,21109,0,3521,5883,4193,300,683,343,337,1578,0,0,0,2804,770,41521
2021-01-06 09:00:00,2021-01-06 09:00:00,21258,0,3603,5883,3308,584,711,334,313,1996,0,0,0,2807,988,41785
2021-01-06 09:30:00,2021-01-06 09:30:00,21774,0,3449,5878,3068,626,718,335,354,2004,0,0,0,2813,990,42009
2021-01-06 10:00:00,2021-01-06 10:00:00,22047,0,3456,5885,3361,386,736,319,409,2002,0,0,0,2713,1000,42314
2021-01-06 10:30:00,2021-01-06 10:30:00,22286,0,3538,5880,3081,512,771,344,398,2002,0,0,0,2585,1000,42397
2021-01-06 11:00:00,2021-01-06 11:00:00,22305,0,3650,5884,2973,812,733,376,417,2004,0,0,0,2712,1000,42866
2021-01-06 11:30:00,2021-01-06 11:30:00,22360,0,3597,5880,2579,1194,717,377,441,2004,0,0,0,2826,998,42973
2021-01-06 12:00:00,2021-01-06 12:00:00,22720,0,3424,5887,2650,1074,845,387,458,2002,0,0,0,2824,844,43115
2021-01-06 12:30:00,2021-01-06 12:30:00,22763,0,3330,5883,3040,716,803,423,426,2002,0,0,0,2797,842,43025
2021-01-06 13:00:00,2021-01-06 13:00:00,22465,0,3282,5883,3621,848,617,347,409,2004,0,0,0,2622,856,42954
2021-01-06 13:30:00,2021-01-06 13:30:00,22317,0,3127,5885,3560,1212,582,272,241,2004,0,0,0,2599,858,42657
2021-01-06 14:00:00,2021-01-06 14:00:00,22405,0,3112,5881,3236,1014,695,282,232,2004,0,2,0,2685,998,42546
2021-01-06 14:30:00,2021-01-06 14:30:00,22293,0,3244,5889,3593,666,631,374,235,2002,0,0,0,2565,1000,42492
2021-01-06 15:00:00,2021-01-06 15:00:00,21999,0,3329,5878,3639,1358,678,411,189,2004,0,0,0,2717,990,43192
2021-01-06 15:30:00,2021-01-06 15:30:00,22183,0,3539,5884,3673,1382,803,467,269,2004,76,0,38,2683,990,43991
2021-01-06 16:00:00,2021-01-06 16:00:00,22426,0,3585,5882,3305,1550,869,446,381,2002,206,0,0,2568,1020,44240
2021-01-06 16:30:00,2021-01-06 16:30:00,23290,0,3720,5877,3277,1858,891,471,464,2004,174,0,0,2713,1020,45759
2021-01-06 17:00:00,2021-01-06 17:00:00,23490,0,3763,5882,3439,1802,1030,510,479,2004,76,0,0,2819,1020,46314
2021-01-06 17:30:00,2021-01-06 17:30:00,23531,0,3814,5887,3403,1826,903,614,640,2004,48,0,0,2831,1020,46521
2021-01-06 18:00:00,2021-01-06 18:00:00,22740,0,3703,5886,4038,1694,979,502,642,2002,48,0,0,2814,1020,46068
2021-01-06 18:30:00,2021-01-06 18:30:00,22556,0,3574,5881,4258,1776,904,469,618,2002,48,0,0,2693,1020,45799
2021-01-06 19:00:00,2021-01-06 19:00:00,22137,0,3754,5882,4492,1108,648,214,582,2002,18,0,0,2802,1020,44659
2021-01-06 19:30:00,2021-01-06 19:30:00,21985,0,3785,5879,4440,478,527,176,414,2002,0,0,0,2819,1020,43525
2021-01-06 20:00:00,2021-01-06 20:00:00,21565,0,3718,5885,4390,0,416,135,208,2002,0,0,0,2836,992,42147
2021-01-06 20:30:00,2021-01-06 20:30:00,20739,0,3550,5887,4336,0,389,131,155,2002,0,0,0,2793,972,40954
2021-01-06 21:00:00,2021-01-06 21:00:00,20304,0,2977,5882,4349,54,364,47,158,1902,0,0,0,2737,330,39104
2021-01-06 21:30:00,2021-01-06 21:30:00,19137,0,2765,5893,4543,0,343,35,150,1890,0,0,0,2498,312,37566
2021-01-06 22:00:00,2021-01-06 22:00:00,18169,0,2608,5884,4410,16,347,35,155,1396,0,0,0,2029,302,35351
2021-01-06 22:30:00,2021-01-06 22:30:00,16932,0,2217,5888,4345,0,346,34,152,1386,0,0,0,1934,312,33546
2021-01-06 23:00:00,2021-01-06 23:00:00,16350,0,1915,5885,4012,0,339,34,153,1270,0,0,0,1765,796,32519
2021-01-06 23:30:00,2021-01-06 23:30:00,15853,0,1824,5886,3947,0,339,35,153,1274,0,0,0,1774,806,31891
2021-01-07 00:00:00,2021-01-07 00:00:00,15442,0,1736,5891,4103,0,325,35,150,1602,0,0,0,1755,906,31945
2021-01-07 00:30:00,2021-01-07 00:30:00,15912,0,1679,5892,3861,0,319,35,152,1606,0,0,0,1763,908,32127
2021-01-07 01:00:00,2021-01-07 01:00:00,15816,0,1687,5875,3666,0,319,34,155,1512,0,0,0,1780,1000,31844
2021-01-07 01:30:00,2021-01-07 01:30:00,15311,0,1733,5876,3708,0,317,35,152,1512,0,0,0,1793,1000,31437
2021-01-07 02:00:00,2021-01-07 02:00:00,14855,0,1857,5870,3576,0,317,34,153,1460,0,0,0,1823,1000,30945
2021-01-07 02:30:00,2021-01-07 02:30:00,14456,0,1951,5873,3665,0,317,37,153,1468,0,0,0,1844,1000,30764
2021-01-07 03:00:00,2021-01-07 03:00:00,13549,0,1979,5876,3690,0,317,35,152,1892,0,0,0,1849,1000,30339
2021-01-07 03:30:00,2021-01-07 03:30:00,13374,0,1979,5873,3515,0,318,37,153,1804,0,0,0,1873,1000,29926
2021-01-07 04:00:00,2021-01-07 04:00:00,14454,0,1979,5877,3392,0,331,37,155,482,0,0,0,1885,970,29562
2021-01-07 04:30:00,2021-01-07 04:30:00,14943,0,2086,5880,2989,0,331,36,154,366,0,0,0,1883,968,29636
2021-01-07 05:00:00,2021-01-07 05:00:00,15719,0,2522,5893,2836,0,329,37,151,0,0,0,0,2043,806,30336
2021-01-07 05:30:00,2021-01-07 05:30:00,16558,0,2800,5887,3094,0,329,37,150,0,0,0,0,2076,804,31735
2021-01-07 06:00:00,2021-01-07 06:00:00,19688,0,3061,5886,2874,0,359,36,151,0,40,0,54,2231,614,34994
2021-01-07 06:30:00,2021-01-07 06:30:00,21052,0,3075,5884,2921,0,377,215,191,0,152,0,8,2688,612,37175
2021-01-07 07:00:00,2021-01-07 07:00:00,21656,0,3084,5885,2971,0,488,342,206,0,154,0,0,2965,740,38491
2021-01-07 07:30:00,2021-01-07 07:30:00,22246,0,3297,5878,2690,404,684,376,255,0,260,0,0,2990,742,39822
2021-01-07 08:00:00,2021-01-07 08:00:00,22111,0,3321,5884,2872,280,800,376,336,560,174,0,14,3007,962,40697
2021-01-07 08:30:00,2021-01-07 08:30:00,22270,0,3283,5879,2963,552,823,354,437,844,228,0,108,3005,964,41710
2021-01-07 09:00:00,2021-01-07 09:00:00,22491,0,3384,5880,3119,796,835,376,378,1288,112,0,18,3004,796,42477
2021-01-07 09:30:00,2021-01-07 09:30:00,22638,0,3419,5876,3099,828,821,376,436,1300,48,0,0,3010,796,42647
2021-01-07 10:00:00,2021-01-07 10:00:00,22659,0,3383,5875,2973,784,781,376,387,1538,84,0,0,3030,660,42530
2021-01-07 10:30:00,2021-01-07 10:30:00,22882,0,3395,5865,2931,412,797,377,410,1542,60,0,0,3044,664,42379
2021-01-07 11:00:00,2021-01-07 11:00:00,22661,0,3300,5862,3052,820,801,366,425,1520,104,0,0,2846,994,42751
2021-01-07 11:30:00,2021-01-07 11:30:00,22457,0,3447,5852,2789,820,801,378,414,1526,194,0,0,2929,1000,42607
2021-01-07 12:00:00,2021-01-07 12:00:00,22444,0,3482,5852,2995,378,787,379,408,1852,136,0,0,3055,1000,42768
2021-01-07 12:30:00,2021-01-07 12:30:00,22182,0,3416,5860,3295,156,789,385,401,1858,134,0,0,3129,1000,42605
2021-01-07 13:00:00,2021-01-07 13:00:00,22027,0,3419,5862,3244,322,786,423,329,2002,138,0,0,3057,1000,42609
2021-01-07 13:30:00,2021-01-07 13:30:00,22107,0,3367,5860,3301,86,773,423,231,2004,214,0,0,3011,1000,42377
2021-01-07 14:00:00,2021-01-07 14:00:00,22291,0,3403,5862,3561,86,654,413,251,2004,250,0,0,3096,1000,42871
2021-01-07 14:30:00,2021-01-07 14:30:00,22495,0,3327,5856,3446,258,657,294,356,1996,238,0,0,3139,1000,43062
2021-01-07 15:00:00,2021-01-07 15:00:00,22399,0,3445,5864,3358,944,819,328,355,1546,210,0,0,3140,1000,43408
2021-01-07 15:30:00,2021-01-07 15:30:00,22186,0,3436,5861,3451,1448,937,273,396,1544,262,0,0,3109,1000,43903
2021-01-07 16:00:00,2021-01-07 16:00:00,22424,0,3314,5858,3447,1824,982,309,480,1994,198,0,0,3135,1020,44985
2021-01-07 16:30:00,2021-01-07 16:30:00,23284,0,3437,5858,3270,2012,1029,349,624,2004,118,0,70,3150,1020,46225
2021-01-07 17:00:00,2021-01-07 17:00:00,23716,0,3505,5864,3644,1896,978,293,668,2004,88,0,94,3152,1020,46922
2021-01-07 17:30:00,2021-01-07 17:30:00,23632,0,3530,5858,3467,2034,1031,311,683,2004,88,0,98,3148,1020,46904
2021-01-07 18:00:00,2021-01-07 18:00:00,23261,0,3477,5862,3531,1934,916,320,630,2004,142,0,4,3151,1020,46252
2021-01-07 18:30:00,2021-01-07 18:30:00,23185,0,3116,5855,3786,1938,899,284,544,2004,210,0,0,3023,1020,45864
2021-01-07 19:00:00,2021-01-07 19:00:00,23289,0,3156,5863,3861,852,907,268,547,1990,260,0,0,3049,1020,45062
2021-01-07 19:30:00,2021-01-07 19:30:00,22537,0,3290,5863,3849,182,696,232,363,1936,188,0,0,3136,1020,43292
2021-01-07 20:00:00,2021-01-07 20:00:00,22179,0,3310,5862,3815,250,562,179,317,904,268,0,12,3134,1020,41812
2021-01-07 20:30:00,2021-01-07 20:30:00,21747,0,3312,5856,3733,174,490,97,171,820,162,0,0,3081,1020,40663
2021-01-07 21:00:00,2021-01-07 21:00:00,21503,0,3266,5863,3861,20,436,2,152,32,66,0,0,2754,1000,38955
2021-01-07 21:30:00,2021-01-07 21:30:00,20767,0,3125,5866,3858,0,334,4,151,2,0,0,0,2245,1000,37352
2021-01-07 22:00:00,2021-01-07 22:00:00,19716,0,2718,5864,3939,30,347,2,152,0,88,0,24,2235,788,35903
2021-01-07 22:30:00,2021-01-07 22:30:00,18331,0,2340,5863,3894,0,341,2,156,0,94,0,0,2244,786,34051
2021-01-07 23:00:00,2021-01-07 23:00:00,17310,0,2255,5866,3998,0,307,4,159,70,146,0,0,2080,678,32873
2021-01-07 23:30:00,2021-01-07 23:30:00,16074,0,2302,5868,4041,0,305,3,149,86,294,0,36,2029,678,31865
2021-01-08 00:00:00,2021-01-08 00:00:00,15645,0,2272,5870,4013,0,303,3,149,174,398,0,44,2029,822,31722
2021-01-08 00:30:00,2021-01-08 00:30:00,15946,0,2373,5859,3948,0,304,4,150,166,402,0,178,2033,824,32187
2021-01-08 01:00:00,2021-01-08 01:00:00,15781,0,2484,5862,4178,0,300,3,149,0,402,0,146,2028,998,32331
2021-01-08 01:30:00,2021-01-08 01:30:00,14728,0,2486,5865,4687,0,299,3,149,0,402,0,158,2024,1000,31801
2021-01-08 02:00:00,2021-01-08 02:00:00,14171,0,2412,5851,4782,0,298,3,162,0,402,0,30,2040,950,31101
2021-01-08 02:30:00,2021-01-08 02:30:00,14270,0,2209,5852,4656,0,297,3,154,0,394,0,0,2035,950,30820
2021-01-08 03:00:00,2021-01-08 03:00:00,14155,0,1936,5847,4635,0,296,3,162,0,400,0,0,2037,958,30429
2021-01-08 03:30:00,2021-01-08 03:30:00,13946,0,1936,5848,4538,0,295,4,163,0,338,0,0,2040,958,30066
2021-01-08 04:00:00,2021-01-08 04:00:00,14384,0,1936,5851,4485,0,295,3,161,0,398,0,12,2030,926,30481
2021-01-08 04:30:00,2021-01-08 04:30:00,14544,0,1945,5848,4349,0,293,2,166,0,396,0,140,2025,906,30614
2021-01-08 05:00:00,2021-01-08 05:00:00,15994,0,2290,5864,4570,0,306,3,149,0,402,0,292,2000,240,32110
2021-01-08 05:30:00,2021-01-08 05:30:00,16730,0,2436,5861,4461,0,306,3,150,0,402,0,318,1997,178,32842
2021-01-08 06:00:00,2021-01-08 06:00:00,18621,0,2802,5867,4439,0,312,3,150,0,402,0,414,2028,0,35038
2021-01-08 06:30:00,2021-01-08 06:30:00,19910,0,2473,5859,4395,0,315,134,155,0,402,0,366,2522,0,36531
2021-01-08 07:00:00,2021-01-08 07:00:00,19997,0,2305,5861,4362,0,356,318,155,0,402,0,476,3006,0,37238
2021-01-08 07:30:00,2021-01-08 07:30:00,21112,0,2608,5861,4272,144,404,345,205,0,402,0,504,2991,0,38848
2021-01-08 08:00:00,2021-01-08 08:00:00,21867,0,3056,5862,4106,84,430,346,267,0,402,0,504,2996,248,40168
2021-01-08 08:30:00,2021-01-08 08:30:00,22456,0,3096,5859,3931,382,450,329,406,0,402,0,504,3032,262,41109
2021-01-08 09:00:00,2021-01-08 09:00:00,22364,0,3095,5856,3966,210,463,301,415,788,402,0,504,3007,716,42087
2021-01-08 09:30:00,2021-01-08 09:30:00,22578,0,3094,5860,3836,208,518,338,422,856,402,0,504,2994,726,42336
2021-01-08 10:00:00,2021-01-08 10:00:00,22139,0,3095,5852,3724,340,415,303,361,1670,402,0,470,3025,792,42588
2021-01-08 10:30:00,2021-01-08 10:30:00,22548,0,3097,5851,3340,280,408,342,416,1704,402,0,424,3073,794,42679
2021-01-08 11:00:00,2021-01-08 11:00:00,22673,0,3095,5851,3092,286,457,343,436,1778,402,0,344,3071,982,42810
2021-01-08 11:30:00,2021-01-08 11:30:00,22608,0,3094,5851,3265,416,494,289,450,1780,402,0,380,3058,984,43071
2021-01-08 12:00:00,2021-01-08 12:00:00,22688,0,3095,5845,3345,604,522,297,436,2002,402,0,282,3066,1000,43584
2021-01-08 12:30:00,2021-01-08 12:30:00,22724,0,3095,5844,3339,482,530,315,468,2004,402,0,266,3073,1000,43542
2021-01-08 13:00:00,2021-01-08 13:00:00,22724,0,3084,5852,3255,590,554,362,498,2004,402,0,258,3070,996,43649
2021-01-08 13:30:00,2021-01-08 13:30:00,22608,0,3080,5852,2989,406,475,465,532,2004,402,0,188,3074,1000,43075
2021-01-08 14:00:00,2021-01-08 14:00:00,22708,0,3051,5851,2748,326,516,481,521,2004,402,0,268,3079,1000,42955
2021-01-08 14:30:00,2021-01-08 14:30:00,22814,0,3090,5852,2734,216,535,481,491,2004,402,0,162,3096,1000,42877
2021-01-08 15:00:00,2021-01-08 15:00:00,22386,0,2920,5849,2702,1018,666,467,476,2002,402,0,156,3106,1000,43150
2021-01-08 15:30:00,2021-01-08 15:30:00,22230,0,2850,5855,2717,1328,684,644,534,2002,384,0,244,3114,1000,43586
2021-01-08 16:00:00,2021-01-08 16:00:00,22705,0,3115,5851,2617,1304,723,619,514,2004,256,0,202,3119,1020,44049
2021-01-08 16:30:00,2021-01-08 16:30:00,22945,0,3291,5848,2509,1738,966,650,596,2004,202,0,332,3147,1020,45248
2021-01-08 17:00:00,2021-01-08 17:00:00,23186,0,3305,5844,2326,1858,1003,707,621,2004,202,0,386,3149,1020,45611
2021-01-08 17:30:00,2021-01-08 17:30:00,23168,0,3266,5847,2357,1754,1033,729,614,2004,202,0,340,3149,1020,45483
2021-01-08 18:00:00,2021-01-08 18:00:00,22983,0,3188,5841,2420,1904,1025,670,507,2004,200,0,190,3120,1020,45072
2021-01-08 18:30:00,2021-01-08 18:30:00,22981,0,3010,5840,2275,1716,1019,708,465,2004,136,0,42,3121,1020,44337
2021-01-08 19:00:00,2021-01-08 19:00:00,23189,0,2999,5842,2110,1112,971,623,411,2004,72,0,0,3123,1020,43476
2021-01-08 19:30:00,2021-01-08 19:30:00,22982,0,2996,5844,1866,280,642,504,402,2004,0,0,0,3121,1020,41661
2021-01-08 20:00:00,2021-01-08 20:00:00,22528,0,2991,5841,1682,144,448,380,341,1904,30,0,0,3120,1020,40429
2021-01-08 20:30:00,2021-01-08 20:30:00,22308,0,2693,5838,1350,174,377,368,242,1848,0,0,0,3121,1020,39339
2021-01-08 21:00:00,2021-01-08 21:00:00,22152,0,2139,5843,1278,496,335,363,254,802,0,0,0,3077,902,37641
2021-01-08 21:30:00,2021-01-08 21:30:00,21760,0,1803,5839,1355,186,304,221,272,744,0,0,0,2820,900,36204
2021-01-08 22:00:00,2021-01-08 22:00:00,20729,0,1802,5842,1396,522,284,118,187,540,34,0,0,2731,808,34993
2021-01-08 22:30:00,2021-01-08 22:30:00,19700,0,1622,5835,1538,652,299,83,173,626,88,0,0,2075,810,33501
2021-01-08 23:00:00,2021-01-08 23:00:00,17614,0,1323,5826,1814,0,299,82,170,1914,30,0,0,1757,998,31827
2021-01-08 23:30:00,2021-01-08 23:30:00,16860,0,1428,5827,2008,0,297,82,166,2004,0,0,0,1496,1000,31168
2021-01-09 00:00:00,2021-01-09 00:00:00,16703,0,1273,5847,2029,0,292,83,167,2004,0,0,0,1495,1000,30893
2021-01-09 00:30:00,2021-01-09 00:30:00,16950,0,1463,5858,2157,0,291,55,162,2004,68,0,0,1525,1000,31533
2021-01-09 01:00:00,2021-01-09 01:00:00,16969,0,1396,5861,2364,0,291,35,153,2004,48,0,0,1594,1000,31715
2021-01-09 01:30:00,2021-01-09 01:30:00,16400,0,1224,5862,2377,0,273,35,153,2004,16,0,0,1691,1000,31035
2021-01-09 02:00:00,2021-01-09 02:00:00,15955,0,1229,5857,2350,0,257,35,155,2004,0,0,0,1602,1000,30444
2021-01-09 02:30:00,2021-01-09 02:30:00,15672,0,1227,5863,2475,0,255,35,152,2004,0,0,0,1564,1000,30247
2021-01-09 03:00:00,2021-01-09 03:00:00,15275,0,1062,5860,2454,0,254,35,156,2004,0,0,0,1567,1000,29667
2021-01-09 03:30:00,2021-01-09 03:30:00,15014,0,714,5860,2543,0,254,33,154,2004,0,0,0,1545,1000,29121
2021-01-09 04:00:00,2021-01-09 04:00:00,14579,0,687,5859,2890,0,254,1,155,2004,0,0,0,1497,1000,28926
2021-01-09 04:30:00,2021-01-09 04:30:00,14157,0,689,5861,3188,0,254,1,154,2004,0,0,0,1498,1000,28806
2021-01-09 05:00:00,2021-01-09 05:00:00,14035,0,744,5860,3335,0,253,1,154,2004,0,0,0,1498,1000,28884
2021-01-09 05:30:00,2021-01-09 05:30:00,14304,0,677,5861,3388,0,254,1,156,2004,0,0,0,1499,1000,29144
2021-01-09 06:00:00,2021-01-09 06:00:00,15063,0,1021,5861,3499,0,271,1,153,1984,24,0,0,1501,936,30314
2021-01-09 06:30:00,2021-01-09 06:30:00,15029,0,1639,5859,3669,0,270,1,154,1960,0,0,0,1701,936,31218
2021-01-09 07:00:00,2021-01-09 07:00:00,15015,0,2033,5859,3858,0,271,0,162,1244,0,0,0,1850,906,31198
2021-01-09 07:30:00,2021-01-09 07:30:00,14884,0,2159,5855,4127,0,308,3,160,1234,0,0,0,1753,906,31389
2021-01-09 08:00:00,2021-01-09 08:00:00,15237,0,2089,5859,4396,0,333,3,161,1822,52,0,0,1740,1000,32692
2021-01-09 08:30:00,2021-01-09 08:30:00,16264,0,2239,5857,4722,0,333,3,162,1838,0,0,0,1834,1000,34252
2021-01-09 09:00:00,2021-01-09 09:00:00,16946,0,2394,5850,4850,162,360,4,164,2004,0,0,0,1833,1000,35567
2021-01-09 09:30:00,2021-01-09 09:30:00,17619,0,2656,5848,4770,174,347,3,161,2004,0,0,0,1831,1000,36413
2021-01-09 10:00:00,2021-01-09 10:00:00,18269,0,2767,5840,4700,22,339,31,197,2004,0,0,0,1808,1000,36977
2021-01-09 10:30:00,2021-01-09 10:30:00,18423,0,2815,5828,4895,0,331,52,281,2004,0,0,0,1803,1000,37432
2021-01-09 11:00:00,2021-01-09 11:00:00,18530,0,2912,5822,5003,0,340,52,305,2006,0,0,0,1803,896,37669
2021-01-09 11:30:00,2021-01-09 11:30:00,18570,0,2937,5818,5102,30,345,52,309,2004,0,0,0,1817,896,37880
2021-01-09 12:00:00,2021-01-09 12:00:00,18641,0,2935,5821,4961,134,360,51,327,2004,0,0,0,1822,998,38054
2021-01-09 12:30:00,2021-01-09 12:30:00,18741,0,2892,5831,4794,118,376,52,375,2004,0,0,0,1814,1000,37997
2021-01-09 13:00:00,2021-01-09 13:00:00,18796,0,2853,5834,4890,8,376,52,391,2004,0,0,0,1823,1000,38027
2021-01-09 13:30:00,2021-01-09 13:30:00,18638,0,2853,5837,4950,0,383,52,388,2004,0,0,0,1824,1000,37929
2021-01-09 14:00:00,2021-01-09 14:00:00,18601,0,2850,5841,5315,0,393,26,272,1904,0,0,0,1792,988,37982
2021-01-09 14:30:00,2021-01-09 14:30:00,18733,0,2839,5838,5508,0,395,34,193,1894,0,0,0,1706,988,38128
2021-01-09 15:00:00,2021-01-09 15:00:00,19367,0,2809,5842,5650,34,415,50,193,1412,0,0,0,1818,1000,38590
2021-01-09 15:30:00,2021-01-09 15:30:00,20180,0,2824,5844,5681,0,399,50,192,1416,0,0,0,1812,1000,39398
2021-01-09 16:00:00,2021-01-09 16:00:00,20756,0,2846,5843,5614,332,435,56,245,1990,0,0,0,1830,1020,40967
2021-01-09 16:30:00,2021-01-09 16:30:00,21461,0,2851,5841,5690,876,448,216,574,2004,0,0,0,1837,1020,42818
2021-01-09 17:00:00,2021-01-09 17:00:00,21634,0,2802,5839,5810,1464,486,293,646,2004,0,0,0,1837,1020,43835
2021-01-09 17:30:00,2021-01-09 17:30:00,21649,0,2909,5834,5911,1550,652,315,636,2004,0,0,0,1833,1020,44313
2021-01-09 18:00:00,2021-01-09 18:00:00,21664,0,2914,5828,6037,1414,515,203,613,2004,0,0,0,1711,1020,43923
2021-01-09 18:30:00,2021-01-09 18:30:00,21671,0,2760,5826,5975,908,505,55,562,2004,0,0,0,1527,1020,42813
2021-01-09 19:00:00,2021-01-09 19:00:00,21200,0,2277,5823,6093,258,473,3,456,2004,0,0,0,1498,1020,41105
2021-01-09 19:30:00,2021-01-09 19:30:00,20824,0,1877,5813,6259,140,455,1,265,2004,0,0,0,1373,1020,40031
2021-01-09 20:00:00,2021-01-09 20:00:00,20162,0,1838,5819,6386,48,396,0,220,2004,0,0,0,1195,1020,39088
2021-01-09 20:30:00,2021-01-09 20:30:00,19212,0,1535,5817,6397,0,341,1,215,2004,0,0,0,1194,1016,37732
2021-01-09 21:00:00,2021-01-09 21:00:00,17831,0,1533,5814,6390,78,341,0,221,2006,0,0,0,1196,704,36114
2021-01-09 21:30:00,2021-01-09 21:30:00,16502,0,1635,5819,6122,40,344,0,214,2006,0,0,0,1194,704,34580
2021-01-09 22:00:00,2021-01-09 22:00:00,15251,0,1519,5821,6004,0,292,0,214,1904,0,0,0,1194,996,33195
2021-01-09 22:30:00,2021-01-09 22:30:00,14044,0,1041,5834,5925,0,285,0,221,1904,0,0,0,1194,1000,31448
2021-01-09 23:00:00,2021-01-09 23:00:00,12469,0,864,5835,5910,4,288,0,220,2004,0,0,56,1194,1000,29844
2021-01-09 23:30:00,2021-01-09 23:30:00,11588,0,853,5843,5894,0,290,0,216,2004,0,0,8,1193,1000,28889
2021-01-10 00:00:00,2021-01-10 00:00:00,11578,0,728,5844,5659,0,287,0,218,2004,0,0,0,1193,984,28495
2021-01-10 00:30:00,2021-01-10 00:30:00,11681,0,784,5845,5753,2,295,0,219,2004,0,0,0,1195,986,28764
2021-01-10 01:00:00,2021-01-10 01:00:00,11573,0,784,5840,5878,0,297,0,214,1906,46,0,0,1192,952,28682
2021-01-10 01:30:00,2021-01-10 01:30:00,11347,0,687,5829,5947,0,285,0,218,1906,62,0,0,1193,952,28426
2021-01-10 02:00:00,2021-01-10 02:00:00,11457,0,672,5835,5396,0,283,0,222,1906,40,0,0,1194,952,27957
2021-01-10 02:30:00,2021-01-10 02:30:00,11417,0,730,5837,5266,0,282,0,219,1906,24,0,0,1196,952,27829
2021-01-10 03:00:00,2021-01-10 03:00:00,11079,0,732,5833,5111,0,282,0,224,1906,76,0,0,1196,952,27391
2021-01-10 03:30:00,2021-01-10 03:30:00,11099,0,731,5837,4763,0,288,0,227,1906,0,0,0,1195,952,26998
2021-01-10 04:00:00,2021-01-10 04:00:00,11286,0,627,5834,4374,0,293,34,233,1906,14,0,0,1195,952,26748
2021-01-10 04:30:00,2021-01-10 04:30:00,11550,0,652,5831,4102,0,296,50,275,1906,14,0,0,1196,952,26824
2021-01-10 05:00:00,2021-01-10 05:00:00,11389,0,717,5831,4064,0,318,21,223,1906,92,0,0,1195,952,26708
2021-01-10 05:30:00,2021-01-10 05:30:00,11256,0,730,5834,4237,0,366,0,220,1906,112,0,0,1195,952,26808
2021-01-10 06:00:00,2021-01-10 06:00:00,11221,0,1048,5836,4209,0,379,0,217,2004,128,0,0,1195,1000,27237
2021-01-10 06:30:00,2021-01-10 06:30:00,11690,0,1420,5839,4093,0,390,1,218,2004,136,0,0,1193,1000,27984
